,SessionId,ItemId,Timestamps
2403,32,670,14874
2404,117,337,9582
2405,459,44,18132
2406,792,241,531
2407,1070,1226,12224
2408,1323,895,6544
2409,1411,1858,1885
2410,1503,1503,16124
2411,1800,1388,15458
2412,1839,128,19377
2413,1740,1308,9949
2414,300,304,13238
2415,1950,879,12358
2416,880,284,2693
2417,544,1564,13189
2418,147,1620,7584
2419,802,1334,6119
2420,1234,1088,7064
2421,1943,1346,1961
2422,621,1167,4341
2423,776,1096,13107
2424,1974,1863,5467
2425,1870,1009,11271
2426,961,812,15570
2427,886,1587,19567
2428,607,1902,17255
2429,287,506,8379
2430,1260,1910,671
2431,393,1151,12578
2432,1946,157,11233
2433,81,91,4541
2434,669,1544,11713
2435,453,783,4312
2436,232,674,4529
2437,1795,659,8147
2438,1083,6,8249
2439,588,294,9045
2440,349,1114,1703
2441,936,1880,10617
2442,306,801,10097
2443,1057,599,4720
2444,800,1198,7601
2445,799,191,19998
2446,1805,932,18742
2447,1774,483,14605
2448,1215,952,3414
2449,1135,112,6481
2450,603,523,9893
2451,155,1377,690
2452,462,247,3192
2453,1594,1312,4472
2454,474,1188,14166
2455,1424,99,19645
2456,874,972,17986
2457,272,966,4029
2458,303,1527,3815
2459,1478,123,5777
2460,1424,72,455
2461,602,1550,5839
2462,595,1383,10728
2463,689,897,6325
2464,1390,1298,9539
2465,1759,1057,15839
2466,922,482,19385
2467,38,1033,1945
2468,730,827,2377
2469,851,493,10797
2470,319,686,12912
2471,1051,1448,5252
2472,1219,153,4780
2473,692,1646,4884
2474,117,148,13843
2475,1138,775,18284
2476,1188,1960,3222
2477,1121,769,18948
2478,562,1260,12045
2479,390,1542,1946
2480,1695,1697,3955
2481,1752,740,18858
2482,115,1417,14502
2483,1125,1574,992
2484,936,1391,7925
2485,1272,299,16591
2486,745,294,17015
2487,1137,980,8872
2488,436,1254,5248
2489,324,803,452
2490,1295,1312,2249
2491,1267,190,12247
2492,474,1306,5763
2493,550,601,17614
2494,118,437,9763
2495,1936,783,11556
2496,337,1690,8948
2497,1571,1280,5187
2498,492,1892,12379
2499,608,1064,12422
2500,1145,898,17061
2501,1315,368,3689
2502,7,1033,12023
2503,74,409,13604
2504,99,1129,1002
2505,1260,1928,1064
2506,976,296,8641
2507,831,26,2563
2508,1368,365,16068
2509,1926,1583,6213
2510,461,49,3806
2511,23,867,11056
2512,338,1228,1948
2513,277,1329,11526
2514,1041,702,13054
2515,619,847,775
2516,701,1830,13689
2517,1922,1597,6535
2518,282,1017,1570
2519,1128,459,8705
2520,1059,291,16748
2521,1367,1860,14537
2522,1303,891,16996
2523,237,1136,3355
2524,1087,1458,12637
2525,940,874,14061
2526,644,1500,19551
2527,1203,1827,16818
2528,1827,586,15573
2529,1852,287,18879
2530,1411,1800,10900
2531,1241,770,9847
2532,1295,710,4937
2533,1049,732,18708
2534,1521,1677,14087
2535,213,866,4622
2536,592,1616,5194
2537,1048,1679,9517
2538,56,1830,1149
2539,1473,1931,16394
2540,1065,1508,17278
2541,776,1785,18163
2542,1638,953,17235
2543,1378,1960,3749
2544,1947,671,17376
2545,738,1960,529
2546,626,1531,19724
2547,840,1469,10451
2548,219,1056,11286
2549,272,1434,12960
2550,1650,1510,16715
2551,925,955,3415
2552,1052,1231,13627
2553,1885,88,19947
2554,591,1497,8121
2555,1847,606,13500
2556,473,706,4223
2557,1933,1100,3231
2558,343,1593,6390
2559,1134,1124,5189
2560,272,42,528
2561,225,1651,17279
2562,1732,84,2795
2563,392,1777,6665
2564,746,1397,12384
2565,526,1219,18568
2566,944,1460,17879
2567,234,660,15077
2568,302,903,16552
2569,459,532,5653
2570,1994,1638,18512
2571,138,930,19460
2572,1897,1411,9955
2573,1410,687,14989
2574,778,1201,17845
2575,1393,1067,6546
2576,1943,761,18386
2577,245,1820,18426
2578,1114,1921,5727
2579,1154,1477,7500
2580,1070,1104,4153
2581,242,1553,9445
2582,1112,882,10668
2583,823,830,13142
2584,1364,533,4619
2585,189,349,6495
2586,491,1852,18587
2587,235,845,7597
2588,1205,560,4661
2589,1677,1727,18749
2590,1567,1839,14799
2591,1837,1757,8969
2592,453,1636,1697
2593,262,1875,1229
2594,325,1486,3024
2595,1108,835,17761
2596,1415,1410,395
2597,1803,1408,5874
2598,1220,1175,10012
2599,1638,77,1542
2600,990,1318,3089
2601,463,1785,14675
2602,447,918,19288
2603,1175,1415,12693
2604,1519,1996,5598
2605,1054,1239,2434
2606,175,623,17931
2607,1256,754,2965
2608,1659,351,2932
2609,1267,932,14297
2610,283,429,11361
2611,921,348,2200
2612,1464,121,2155
2613,1393,303,11202
2614,1362,612,8137
2615,1890,1388,8287
2616,287,1603,2084
2617,149,685,6510
2618,305,595,10135
2619,1081,1738,4922
2620,1015,1579,14501
2621,1098,343,9487
2622,249,1559,10006
2623,151,1964,11222
2624,1077,1931,14315
2625,1104,1726,2706
2626,1775,629,3407
2627,1252,345,12758
2628,481,1139,11255
2629,557,1576,19320
2630,1444,337,4312
2631,318,1938,11248
2632,1259,747,4987
2633,1484,1268,17580
2634,1627,333,6345
2635,310,1895,13568
2636,1410,1320,3391
2637,1168,1129,2010
2638,1788,1133,843
2639,1007,981,12030
2640,1675,1262,13247
2641,1783,745,3217
2642,49,98,11952
2643,738,1410,5988
2644,547,750,4534
2645,1596,404,12008
2646,1484,522,2361
2647,452,1959,14055
2648,952,1636,762
2649,1473,358,16476
2650,1002,363,10504
2651,1135,1970,7580
2652,243,391,14442
2653,74,1018,14431
2654,1976,1240,17254
2655,1745,456,10342
2656,529,69,16620
2657,1808,1434,7964
2658,402,1369,7453
2659,1449,330,12054
2660,824,1993,17980
2661,1810,578,12140
2662,1438,1261,15793
2663,1573,1176,3445
2664,117,564,11426
2665,1093,495,17335
2666,38,41,2662
2667,20,527,2214
2668,1922,1910,4792
2669,1553,433,18804
2670,661,1406,5085
2671,248,842,15243
2672,1654,1604,6456
2673,882,130,17266
2674,1811,901,2636
2675,286,392,335
2676,665,1724,9413
2677,846,1967,968
2678,1719,1311,17232
2679,113,1007,15195
2680,822,965,18239
2681,655,1146,12321
2682,1851,1801,10294
2683,230,1239,18601
2684,542,676,15560
2685,1070,1921,15232
2686,1186,668,11323
2687,209,1570,7883
2688,872,1563,14336
2689,590,943,11328
2690,1938,805,1702
2691,52,1245,7518
2692,700,269,10711
2693,1242,498,1526
2694,977,1067,1572
2695,1198,1772,8285
2696,14,1068,11362
2697,663,1946,9797
2698,522,120,18651
2699,1558,300,15198
2700,222,913,5752
2701,1159,1069,3906
2702,686,639,1737
2703,200,1049,10309
2704,1334,922,7226
2705,132,295,958
2706,762,1572,10935
2707,1451,1741,18510
2708,1050,95,18127
2709,1534,1609,5842
2710,1045,906,14981
2711,1388,1782,14096
2712,99,423,13712
2713,466,1100,17972
2714,926,1297,7729
2715,1086,1507,2771
2716,1800,867,13269
2717,1732,443,12666
2718,563,1152,9897
2719,1037,1485,14204
2720,520,616,2485
2721,420,1349,2540
2722,1917,250,10874
2723,1935,1691,12426
2724,1071,359,15409
2725,1176,1948,8139
2726,361,1154,16593
2727,788,184,6350
2728,641,1546,5049
2729,1777,313,9660
2730,188,1867,17205
2731,1540,1062,15190
2732,1429,1712,17786
2733,1932,437,19003
2734,1108,707,15477
2735,843,1065,1799
2736,1424,1390,15441
2737,1849,1802,4327
2738,1403,1926,8178
2739,499,961,19780
2740,1219,1193,4960
2741,572,1141,641
2742,835,1136,7068
2743,1878,1356,5795
2744,282,1971,13009
2745,853,1453,15543
2746,152,1951,13225
2747,1023,305,7678
2748,80,191,4747
2749,188,1636,13653
2750,1956,1799,3753
2751,566,191,256
2752,666,1739,18498
2753,1859,1491,5004
2754,602,156,14543
2755,1580,106,4555
2756,759,1937,19298
2757,1022,1507,16078
2758,1989,1248,6974
2759,1998,159,13706
2760,20,1698,14304
2761,238,895,6737
2762,932,1555,5223
2763,424,1456,6234
2764,376,591,17460
2765,1452,1235,1828
2766,1452,605,13140
2767,1860,1925,8010
2768,1459,1718,7390
2769,558,1388,17949
2770,988,797,14995
2771,178,162,2008
2772,54,770,11409
2773,559,983,8786
2774,1763,470,8515
2775,1780,418,16740
2776,840,965,16019
2777,879,817,15061
2778,852,394,12276
2779,1660,1379,5036
2780,513,1210,16304
2781,1447,1704,15440
2782,161,876,16987
2783,166,1319,3923
2784,339,1201,16275
2785,623,1156,928
2786,1362,1624,7038
2787,1761,518,6415
2788,342,465,12733
2789,1125,1076,331
2790,1460,1016,4811
2791,924,1234,19778
2792,8,231,1775
2793,1477,1868,15462
2794,894,1160,12766
2795,1966,1606,12770
2796,1557,1937,2062
2797,1153,1303,13687
2798,353,51,12200
2799,1441,1381,13941
2800,1746,1231,14766
2801,1650,656,8645
2802,57,235,4983
2803,1760,1518,19456
2804,353,486,471
2805,811,1469,3250
2806,1625,1557,10202
2807,1162,980,9183
2808,1056,184,11640
2809,1141,1518,13606
2810,874,413,2981
2811,530,561,3354
2812,1345,1156,7700
2813,1349,181,11029
2814,1734,991,3718
2815,1022,439,3588
2816,1806,1806,17918
2817,1837,1749,9410
2818,1882,216,9843
2819,934,1237,19830
2820,1238,1716,4922
2821,394,1625,19987
2822,71,1184,18841
2823,70,359,4449
2824,1059,1849,1218
2825,1815,604,5844
2826,463,1581,1555
2827,884,780,2278
2828,490,1477,11765
2829,1653,713,10871
2830,1467,720,499
2831,1573,1976,3109
2832,194,675,17527
2833,367,1549,17893
2834,1306,1805,3669
2835,259,1610,9519
2836,520,1842,17376
2837,277,1255,4014
2838,1113,296,15965
2839,1744,1758,15715
2840,925,1739,15707
2841,550,1454,12380
2842,325,1269,9722
2843,628,764,19635
2844,63,735,2468
2845,1070,1593,9245
2846,1833,484,13160
2847,189,1731,2185
2848,329,1059,12700
2849,249,959,10262
2850,446,1919,11964
2851,793,950,8707
2852,1747,651,16911
2853,1627,907,15767
2854,1438,1361,13958
2855,1017,1321,19675
2856,820,252,11636
2857,1293,1979,1726
2858,927,825,18352
2859,1140,771,18964
2860,496,1326,6446
2861,1787,1156,8888
2862,943,110,6492
2863,1836,937,12440
2864,1637,1751,19592
2865,921,1973,3562
2866,437,906,214
2867,490,970,6960
2868,1555,691,3937
2869,1818,710,17746
2870,297,1286,14839
2871,969,972,1882
2872,1948,59,4566
2873,1241,1414,7601
2874,734,234,10774
2875,511,169,4492
2876,935,1580,19278
2877,1041,1105,14028
2878,666,47,18705
2879,339,44,2555
2880,663,1104,5875
2881,1174,1186,13526
2882,1759,1984,15901
2883,1975,589,5780
2884,1733,1726,17364
2885,1417,848,14811
2886,919,1324,534
2887,406,1273,16355
2888,1737,968,18967
2889,1277,1424,18347
2890,1161,44,12170
2891,294,20,9112
2892,1240,600,14094
2893,339,1019,3107
2894,1846,988,1959
2895,1134,1784,1620
2896,1214,478,11032
2897,1717,1325,9362
2898,921,1165,8304
2899,573,1984,16483
2900,843,1178,9627
2901,577,291,18554
2902,366,931,14443
2903,1649,595,19346
2904,907,1294,3721
2905,1436,1309,3573
2906,7,67,11286
2907,1197,4,12138
2908,205,1912,11066
2909,99,633,14471
2910,691,1059,13649
2911,1419,251,12811
2912,796,713,7689
2913,422,723,5167
2914,1754,1873,12746
2915,1182,943,17419
2916,608,561,10672
2917,245,13,19196
2918,238,1483,5201
2919,1760,1839,7245
2920,379,673,4289
2921,1942,750,5677
2922,909,1853,9280
2923,1972,441,15507
2924,667,286,4124
2925,507,143,12992
2926,1067,1977,8040
2927,650,967,7611
2928,188,1938,2482
2929,1515,526,27
2930,879,1329,9427
2931,1134,7,18847
2932,1712,1072,14697
2933,1663,716,8851
2934,694,1986,14706
2935,1534,721,8087
2936,881,423,8102
2937,1032,453,11692
2938,247,1096,19623
2939,809,828,5589
2940,1779,41,10072
2941,195,249,2864
2942,1848,520,10347
2943,1438,199,6485
2944,1031,358,12295
2945,562,636,2983
2946,208,1655,8292
2947,1557,1130,10577
2948,1816,1448,6832
2949,479,1862,9061
2950,1532,1475,687
2951,92,1858,964
2952,45,207,17986
2953,1695,953,8695
2954,988,1245,6896
2955,1765,1483,18449
2956,1565,1189,3591
2957,552,286,11082
2958,1459,800,13458
2959,599,1417,9606
2960,1975,302,4225
2961,1156,1536,1373
2962,261,1817,5998
2963,156,1768,6396
2964,21,1381,6923
2965,809,952,1821
2966,1272,1453,6876
2967,1355,1968,2143
2968,1319,191,4383
2969,1517,452,15737
2970,1229,437,14927
2971,782,653,10328
2972,424,127,2383
2973,1021,981,7116
2974,120,570,16600
2975,1932,1133,11418
2976,294,671,15054
2977,1380,564,5900
2978,1482,811,17303
2979,640,647,18164
2980,1739,909,3327
2981,129,367,12813
2982,519,89,7437
2983,1377,371,3681
2984,619,1353,7064
2985,1137,1176,15165
2986,1745,1941,14018
2987,1719,1833,18092
2988,1830,1976,15750
2989,762,1213,2824
2990,1889,1518,4489
2991,111,1701,1325
2992,1191,1570,10660
2993,126,874,7144
2994,1179,610,16508
2995,1903,437,11782
2996,655,963,1362
2997,1253,321,12857
2998,1400,1516,11475
2999,103,861,14313
3000,1052,1301,4931
3001,979,1267,16733
3002,685,666,13067
3003,662,387,16100
3004,1815,887,2643
3005,1612,1576,18649
3006,1154,1645,14497
3007,405,123,3145
3008,228,1767,175
3009,1131,12,3436
3010,1823,1482,15428
3011,1226,1389,9341
3012,39,1723,7134
3013,1164,127,14931
3014,1147,1410,13696
3015,1447,402,19000
3016,638,931,7778
3017,943,370,16230
3018,1398,256,11568
3019,304,62,14460
3020,234,1574,17220
3021,100,1726,13591
3022,1319,322,7359
3023,1120,1838,3716
3024,666,1743,16858
3025,1874,1230,987
3026,1122,1305,17801
3027,1910,1824,15622
3028,1688,1221,839
3029,1195,1067,19090
3030,308,160,10269
3031,497,1411,6869
3032,1965,400,16125
3033,611,89,11995
3034,150,555,7216
3035,663,582,7495
3036,1748,1262,6267
3037,305,590,18572
3038,1903,885,9124
3039,319,654,13328
3040,1919,391,14578
3041,1990,763,19894
3042,43,1014,12173
3043,1735,559,403
3044,1198,678,4760
3045,326,1063,1260
3046,1471,966,1253
3047,755,1407,10909
3048,853,1000,11660
3049,911,1825,13926
3050,1810,494,5541
3051,1076,1213,9657
3052,138,637,14873
3053,1214,757,488
3054,1764,937,19745
3055,413,199,3700
3056,295,322,13572
3057,866,1556,14729
3058,1329,1199,14728
3059,1369,679,12919
3060,1588,542,16332
3061,458,1788,10071
3062,1217,915,12980
3063,1453,337,15189
3064,1850,1390,19228
3065,249,787,12794
3066,334,864,1616
3067,101,1267,15342
3068,53,1599,12888
3069,1596,540,176
3070,1397,796,8408
3071,1436,1939,2069
3072,252,1135,15361
3073,1268,1262,8146
3074,1925,1777,9903
3075,380,1248,9264
3076,655,1444,9940
3077,249,332,11873
3078,1997,1795,17702
3079,1716,143,7907
3080,795,125,7654
3081,1817,687,14576
3082,1575,838,5717
3083,1608,915,11612
3084,1876,1512,18000
3085,753,1406,10494
3086,1786,1027,9761
3087,30,1096,7333
3088,1325,1929,12454
3089,1258,882,13675
3090,1499,641,14630
3091,366,1332,17207
3092,204,1028,4339
3093,983,1442,11285
3094,906,765,13696
3095,789,838,8452
3096,949,1286,2024
3097,292,1762,2370
3098,551,1082,638
3099,1238,500,5215
3100,1183,1927,10670
3101,1809,1713,5987
3102,251,1671,7171
3103,385,455,3411
3104,912,100,9881
3105,1697,11,670
3106,114,1493,8711
3107,679,1212,5657
3108,637,359,8808
3109,184,1491,1902
3110,1031,1284,19075
3111,919,1921,1464
3112,230,204,1994
3113,1517,1741,796
3114,252,12,14015
3115,389,1482,6590
3116,153,454,18017
3117,478,256,10013
3118,1809,1004,14109
3119,1428,1148,15482
3120,78,1992,9089
3121,877,1967,16068
3122,1659,671,18956
3123,936,693,27
3124,631,1911,16428
3125,768,1904,5600
3126,76,1195,5353
3127,903,522,13173
3128,113,1675,1508
3129,1388,801,14774
3130,128,1520,10974
3131,218,928,2057
3132,1462,143,17073
3133,1116,575,5031
3134,1538,1760,19360
3135,1989,1901,19012
3136,1975,611,14184
3137,1932,87,19906
3138,1992,405,8687
3139,1667,1473,13662
3140,796,382,18827
3141,1480,1495,17082
3142,649,803,12714
3143,1395,1059,15276
3144,625,54,3281
3145,37,1264,14374
3146,1668,1315,18641
3147,1754,1968,8017
3148,92,135,6814
3149,355,703,16530
3150,604,1237,17226
3151,1184,1107,19219
3152,1502,1505,14943
3153,1503,914,6623
3154,1911,819,14792
3155,793,591,667
3156,1392,485,9996
3157,1444,1218,5090
3158,1609,997,8361
3159,1285,1188,4474
3160,581,914,18573
3161,916,869,932
3162,1065,1131,18340
3163,1212,1933,4979
3164,23,275,5752
3165,279,826,12170
3166,895,167,5786
3167,828,1295,7317
3168,1594,1258,11801
3169,532,426,4854
3170,1131,728,8608
3171,584,1479,5667
3172,1420,1547,19820
3173,698,699,19342
3174,578,1715,1774
3175,1138,997,251
3176,818,426,7790
3177,320,1458,12598
3178,1427,1785,9942
3179,1326,608,5019
3180,1924,552,8801
3181,1009,343,11638
3182,809,1115,8381
3183,169,1404,3563
3184,1666,1108,14555
3185,6,567,12944
3186,58,1037,15541
3187,30,1026,11989
3188,183,1447,13155
3189,132,389,14048
3190,173,1172,10515
3191,69,1680,4489
3192,175,722,11430
3193,467,773,18377
3194,1748,1092,11541
3195,945,1256,2989
3196,1975,1140,3140
3197,448,1104,17176
3198,61,1049,15608
3199,1920,845,7344
3200,304,1773,8798
3201,29,1986,15578
3202,10,1618,3339
3203,1615,1312,15034
3204,1892,1155,13306
3205,989,1043,3451
3206,154,1870,10267
3207,775,59,7958
3208,235,898,3770
3209,891,1521,19731
3210,1207,1233,18814
3211,985,320,8949
3212,1732,1290,15717
3213,1932,1736,12076
3214,806,898,17583
3215,1671,763,6295
3216,1169,1777,7448
3217,581,1325,10397
3218,1827,530,19796
3219,110,781,15806
3220,1029,1965,8305
3221,1028,1418,18524
3222,372,1277,15046
3223,1065,100,10467
3224,1799,705,8666
3225,788,1905,2452
3226,106,92,6567
3227,1518,1314,18854
3228,702,1013,10576
3229,18,1995,18205
3230,1695,1783,7522
3231,422,1336,15211
3232,11,707,17546
3233,1152,1789,17842
3234,147,325,2361
3235,122,1492,3177
3236,629,182,18705
3237,728,530,1305
3238,1043,1872,14862
3239,298,581,16108
3240,964,649,14933
3241,828,839,16105
3242,1958,1389,18181
3243,1696,53,10627
3244,1937,400,7301
3245,541,442,9080
3246,72,771,19858
3247,1807,692,19834
3248,1330,570,5215
3249,1221,688,17402
3250,894,493,5384
3251,1861,144,16748
3252,1205,1027,215
3253,126,1945,11878
3254,251,1458,9236
3255,604,373,4649
3256,1034,1770,15640
3257,1329,1927,18557
3258,818,1450,12546
3259,73,1978,13852
3260,1297,249,1927
3261,1952,583,6417
3262,458,725,4002
3263,1062,128,7424
3264,1794,491,1073
3265,405,1702,4954
3266,1231,350,2750
3267,1130,1995,8992
3268,197,923,18233
3269,968,922,14906
3270,1340,1938,6233
3271,626,1765,10525
3272,1501,201,17643
3273,1741,163,7170
3274,268,994,8755
3275,1167,354,7340
3276,210,1094,5666
3277,1771,1749,7416
3278,1885,1915,18566
3279,1017,1965,6222
3280,167,229,13494
3281,1179,1822,13127
3282,21,1529,265
3283,915,1801,18976
3284,679,787,2582
3285,370,910,4007
3286,1345,1060,19915
3287,1281,1183,18949
3288,415,741,15815
3289,1418,317,6429
3290,497,389,11531
3291,1904,1673,12442
3292,284,1873,17839
3293,945,386,4682
3294,1218,1528,18707
3295,942,1910,19856
3296,1237,1005,4722
3297,131,1700,15408
3298,414,1032,7562
3299,1166,1264,18262
3300,273,1210,4866
3301,868,1619,6607
3302,1076,779,15971
3303,1743,1417,10227
3304,678,184,3665
3305,76,1929,10413
3306,1314,1795,11710
3307,696,1256,5899
3308,157,15,8342
3309,24,139,19746
3310,1738,1856,17267
3311,1540,264,2363
3312,639,484,16956
3313,1436,1155,609
3314,1590,854,264
3315,748,1132,15485
3316,1847,1221,6207
3317,1971,503,2661
3318,940,1853,1191
3319,230,1900,17497
3320,1830,1846,4581
3321,399,159,1864
3322,1735,1072,13946
3323,577,1048,18795
3324,517,406,18116
3325,1952,1451,17637
3326,1886,822,5926
3327,976,114,14848
3328,1381,385,19912
3329,597,1852,14698
3330,512,1085,17226
3331,225,1798,6803
3332,1355,1648,14138
3333,1762,1954,7100
3334,856,356,12518
3335,1669,938,10638
3336,1581,1046,1350
3337,1243,700,11268
3338,596,696,19184
3339,1762,312,11743
3340,1877,308,9605
3341,1745,965,16534
3342,1029,154,14850
3343,1291,445,657
3344,18,1596,8371
3345,148,1814,13475
3346,605,731,1606
3347,208,562,17645
3348,353,1791,11738
3349,589,1577,7301
3350,462,144,3985
3351,934,284,486
3352,93,1487,15891
3353,1964,883,13602
3354,1719,361,8919
3355,1628,1413,2319
3356,447,1482,9267
3357,58,1386,13284
3358,2,387,1401
3359,1627,607,3080
3360,1906,1454,16364
3361,568,1657,100
3362,6,1318,18865
3363,349,1618,15342
3364,1726,1267,7062
3365,571,1375,3716
3366,1770,1490,5672
3367,843,31,502
3368,1669,1644,10691
3369,544,857,10761
3370,1410,1158,6698
3371,1874,1187,12028
3372,177,421,3337
3373,379,700,13560
3374,228,344,6903
3375,1191,200,1302
3376,873,932,1025
3377,541,907,13778
3378,598,198,3580
3379,939,784,13907
3380,1792,439,2550
3381,765,854,18367
3382,1311,934,15549
3383,797,201,18859
3384,78,1192,9659
3385,834,656,1793
3386,1244,298,14305
3387,1555,499,19789
3388,846,187,10412
3389,1966,984,1514
3390,755,95,1099
3391,1258,309,18432
3392,650,1356,9767
3393,1448,513,5697
3394,1476,1077,6047
3395,1852,548,4127
3396,844,804,8731
3397,565,1082,9570
3398,190,825,19019
3399,1202,1069,17012
3400,989,1758,17570
3401,277,46,4400
3402,571,1877,77
3403,545,1020,12126
3404,252,1143,19724
3405,222,1775,1175
3406,69,642,12978
3407,595,904,12013
3408,410,1038,5261
3409,1435,483,4763
3410,1843,1707,4533
3411,562,1269,3457
3412,494,1882,1280
3413,1720,31,14366
3414,1869,245,10906
3415,1615,1220,8823
3416,1373,1835,14272
3417,1068,1563,12734
3418,148,1805,18664
3419,975,947,11907
3420,1917,771,18426
3421,1842,1952,16431
3422,968,319,9594
3423,903,710,6476
3424,822,1787,1951
3425,67,843,16279
3426,1960,112,8821
3427,632,185,9395
3428,1158,1017,14067
3429,1843,499,13884
3430,983,1586,257
3431,1136,1291,4350
3432,958,1692,14661
3433,141,906,13738
3434,1704,1696,8974
3435,165,715,17544
3436,931,1030,12020
3437,1032,1835,8285
3438,217,1740,12972
3439,898,1009,8178
3440,363,430,10912
3441,12,1974,7825
3442,1523,838,12371
3443,1687,1129,13393
3444,393,203,16904
3445,394,1952,12537
3446,961,1444,17171
3447,64,1902,9466
3448,479,1916,6414
3449,875,7,12020
3450,1307,135,9048
3451,418,1419,14943
3452,105,1352,2570
3453,1389,1804,19240
3454,233,1372,7780
3455,22,30,2730
3456,1581,1673,18536
3457,1276,1967,15096
3458,1235,0,16441
3459,1021,676,8604
3460,97,1521,404
3461,763,524,7617
3462,735,1961,8473
3463,458,1948,7735
3464,809,684,4245
3465,330,1955,1572
3466,497,192,4846
3467,1169,1277,18226
3468,1366,548,7708
3469,1650,298,14229
3470,1938,1095,11681
3471,1559,1679,7593
3472,870,1453,10069
3473,1365,533,17027
3474,724,721,4376
3475,371,467,15355
3476,1504,1779,16194
3477,1313,140,7474
3478,1221,1613,16255
3479,1212,306,7266
3480,1556,732,7208
3481,792,1905,13012
3482,347,452,5269
3483,755,1954,14670
3484,834,578,2963
3485,1454,766,4702
3486,568,414,17909
3487,1927,1479,5293
3488,607,1991,11523
3489,1166,1003,1267
3490,304,131,4119
3491,348,1830,2689
3492,1668,1584,18889
3493,109,1187,19780
3494,453,210,15433
3495,535,1558,6928
3496,347,1336,17970
3497,1751,191,14537
3498,820,718,13741
3499,1553,1615,176
3500,78,375,4351
3501,491,1056,11107
3502,1658,956,8131
3503,1757,945,4009
3504,1399,128,15549
3505,1360,1915,5396
3506,1234,889,16874
3507,1745,678,14981
3508,1503,1756,11396
3509,1362,359,10417
3510,1833,909,9250
3511,762,157,15320
3512,442,879,14848
3513,196,617,5956
3514,285,359,10367
3515,1442,805,6028
3516,568,764,16631
3517,1390,320,13410
3518,1166,1465,8820
3519,174,952,287
3520,1150,1023,3983
3521,1048,1656,19630
3522,234,36,5036
3523,1815,1005,11390
3524,855,1898,10939
3525,868,589,796
3526,1906,24,10146
3527,539,421,2278
3528,541,516,11464
3529,1201,1234,15756
3530,929,348,13219
3531,1293,1608,2085
3532,990,348,11357
3533,1555,44,19086
3534,1041,329,8931
3535,1979,1022,15200
3536,306,1266,2626
3537,520,522,8201
3538,1475,1780,4221
3539,119,1132,4665
3540,1407,224,9651
3541,1783,388,12319
3542,1120,1644,9327
3543,873,404,14306
3544,1494,1297,5034
3545,245,1405,19889
3546,175,1162,11672
3547,449,709,3731
3548,1483,1215,19947
3549,1558,478,11116
3550,856,1758,16159
3551,39,274,11948
3552,37,1763,4844
3553,267,382,14735
3554,682,1999,216
3555,888,541,8296
3556,483,1358,4850
3557,1236,1555,17924
3558,1678,1000,5967
3559,1241,1920,18283
3560,1289,1299,4620
3561,1881,1894,14587
3562,245,86,12054
3563,1741,1868,18862
3564,1545,858,15986
3565,1244,185,68
3566,147,1787,9149
3567,925,1745,18077
3568,1910,1668,8908
3569,760,1304,244
3570,1013,1989,3396
3571,307,866,6731
3572,353,481,17895
3573,1903,392,2683
3574,110,597,13
3575,598,1717,786
3576,622,734,11388
3577,1242,1044,4275
3578,1555,1991,10000
3579,692,479,1219
3580,934,1419,4381
3581,1663,162,17653
3582,222,1147,18844
3583,1220,701,14912
3584,796,147,18269
3585,1525,733,2130
3586,1361,313,17595
3587,1342,494,9103
3588,946,1897,12551
3589,1185,1914,17926
3590,1021,396,1805
3591,284,1373,15587
3592,1358,755,19694
3593,1642,1913,17812
3594,1853,1892,2419
3595,644,30,948
3596,1298,1537,13729
3597,706,1510,15636
3598,180,1007,6927
3599,8,453,14346
3600,1865,1404,4953
3601,207,465,12431
3602,531,585,16139
3603,1904,51,14659
3604,424,1068,16907
3605,294,1439,10996
3606,1859,1510,17050
3607,1782,84,8457
3608,1172,353,15103
3609,178,467,4931
3610,681,1240,16923
3611,318,1714,13980
3612,441,797,14135
3613,1850,427,11961
3614,726,1334,16982
3615,1680,623,16472
3616,417,1318,5950
3617,1628,775,12651
3618,79,1092,3555
3619,169,1651,6929
3620,343,334,8850
3621,1797,267,11139
3622,1453,51,7685
3623,1781,1615,14388
3624,597,181,3565
3625,54,1588,17402
3626,1338,1460,10684
3627,1337,1423,7940
3628,1278,136,8350
3629,1161,1720,16984
3630,1585,69,9731
3631,1450,778,11376
3632,768,351,6844
3633,308,1160,8918
3634,1625,1998,15846
3635,416,1434,6
3636,924,1965,3307
3637,821,1823,5223
3638,464,1927,1990
3639,54,1234,5272
3640,1210,801,3047
3641,1269,1785,19941
3642,8,389,13334
3643,286,176,15612
3644,302,1917,14923
3645,1461,490,10985
3646,391,905,7480
3647,424,1230,8491
3648,288,763,1521
3649,1424,1615,11982
3650,431,1481,11954
3651,1286,1133,5998
3652,1921,904,5660
3653,921,785,11361
3654,859,642,5165
3655,1339,935,12276
3656,317,932,15643
3657,1550,1475,12360
3658,232,846,6289
3659,315,1688,12470
3660,639,1403,18512
3661,1724,1704,12141
3662,1368,1403,4301
3663,390,217,9274
3664,106,170,10669
3665,758,1500,494
3666,620,184,19241
3667,98,2,6952
3668,375,459,13824
3669,486,776,6536
3670,1406,118,11565
3671,999,480,15308
3672,31,42,13568
3673,1202,1668,17670
3674,74,1830,1193
3675,1760,374,14288
3676,105,523,18067
3677,1363,558,16843
3678,1060,346,15894
3679,1674,785,15196
3680,220,107,11982
