SHOP_ID,DATE,HOUR,Num_raw,Num_post,DofW
416,2016-07-07,15,1,1.0,3
416,2016-07-20,17,1,1.0,2
416,2016-08-01,16,1,1.0,0
416,2016-08-03,16,1,1.0,2
416,2016-08-04,18,1,1.0,3
416,2016-08-04,20,1,1.0,3
416,2016-08-10,23,1,1.0,2
416,2016-09-11,5,1,1.0,6
416,2016-09-19,20,1,1.0,0
416,2016-10-13,18,1,1.0,3
417,2016-07-06,21,1,1.0,2
417,2016-07-08,3,1,1.0,4
417,2016-07-10,21,1,1.0,6
417,2016-07-15,12,1,1.0,4
417,2016-08-07,12,1,1.0,6
418,2016-06-28,12,1,1.0,1
418,2016-07-03,13,1,1.0,6
418,2016-07-24,14,1,1.0,6
418,2016-08-11,0,1,1.0,3
418,2016-08-13,22,1,1.0,5
418,2016-08-15,21,1,1.0,0
418,2016-08-20,18,1,1.0,5
418,2016-08-26,15,1,1.0,4
418,2016-09-04,11,1,1.0,6
418,2016-10-27,10,1,1.0,3
419,2016-08-03,23,1,1.0,2
419,2016-08-05,19,1,1.0,4
419,2016-08-12,19,1,1.0,4
419,2016-09-06,13,1,1.0,1
419,2016-09-06,19,1,1.0,1
420,2016-08-10,13,1,1.0,2
420,2016-09-22,20,1,1.0,3
421,2016-06-22,19,1,1.0,2
421,2016-06-29,21,1,1.0,2
421,2016-07-01,20,1,1.0,4
421,2016-07-07,12,1,1.0,3
421,2016-07-18,21,1,1.0,0
421,2016-07-27,18,1,1.0,2
421,2016-08-11,11,1,1.0,3
421,2016-08-13,16,1,1.0,5
421,2016-08-23,19,1,1.0,1
421,2016-09-01,18,1,1.0,3
421,2016-09-25,18,1,1.0,6
421,2016-09-28,18,1,1.0,2
421,2016-10-06,13,1,1.0,3
421,2016-10-08,18,1,1.0,5
421,2016-10-14,10,1,1.0,4
422,2016-06-23,8,1,1.0,3
422,2016-06-23,17,1,1.0,3
422,2016-07-26,14,1,1.0,1
422,2016-10-05,14,1,1.0,2
423,2016-09-25,21,1,1.0,6
423,2016-10-23,11,1,1.0,6
424,2016-08-04,15,1,1.0,3
424,2016-10-27,16,1,1.0,3
425,2016-07-01,19,1,1.0,4
425,2016-07-02,12,1,1.0,5
425,2016-07-08,12,2,2.0,4
425,2016-07-16,12,1,1.0,5
425,2016-07-17,21,1,1.0,6
425,2016-07-19,19,1,1.0,1
425,2016-07-20,12,1,1.0,2
425,2016-07-30,11,1,1.0,5
425,2016-08-07,19,1,1.0,6
425,2016-08-07,20,1,1.0,6
425,2016-08-12,17,1,1.0,4
425,2016-08-12,20,1,1.0,4
425,2016-08-13,12,1,1.0,5
425,2016-08-15,12,1,1.0,0
425,2016-08-16,12,1,1.0,1
425,2016-08-27,12,1,1.0,5
425,2016-08-29,20,1,1.0,0
425,2016-09-05,15,1,1.0,0
425,2016-09-11,13,1,1.0,6
425,2016-09-17,14,1,1.0,5
425,2016-09-19,13,1,1.0,0
425,2016-09-30,13,1,1.0,4
425,2016-10-07,20,1,1.0,4
425,2016-10-14,13,1,1.0,4
425,2016-10-14,19,1,1.0,4
425,2016-10-23,15,1,1.0,6
425,2016-10-26,12,1,1.0,2
425,2016-10-29,8,1,1.0,5
426,2016-08-26,2,1,1.0,4
426,2016-09-19,14,1,1.0,0
426,2016-10-07,15,1,1.0,4
427,2016-07-07,11,1,1.0,3
427,2016-10-14,23,1,1.0,4
427,2016-10-30,18,1,1.0,6
428,2016-06-22,13,1,1.0,2
428,2016-06-22,14,1,1.0,2
428,2016-06-22,16,1,1.0,2
428,2016-06-22,22,1,1.0,2
428,2016-06-24,0,1,1.0,4
428,2016-06-24,9,1,1.0,4
428,2016-06-28,0,1,1.0,1
428,2016-08-19,7,1,1.0,4
429,2016-06-30,10,1,1.0,3
429,2016-07-24,11,1,1.0,6
429,2016-08-09,11,1,1.0,1
429,2016-08-13,13,1,1.0,5
429,2016-08-24,20,1,1.0,2
429,2016-10-08,18,1,1.0,5
429,2016-10-15,15,1,1.0,5
429,2016-10-31,13,1,1.0,0
430,2016-08-06,9,1,1.0,5
430,2016-09-27,18,1,1.0,1
431,2016-06-24,22,1,1.0,4
431,2016-07-01,23,1,1.0,4
431,2016-07-03,7,1,1.0,6
431,2016-07-08,13,1,1.0,4
431,2016-07-19,10,1,1.0,1
431,2016-07-26,14,1,1.0,1
431,2016-07-26,15,1,1.0,1
431,2016-07-27,23,1,1.0,2
431,2016-07-29,16,1,1.0,4
431,2016-07-29,21,1,1.0,4
431,2016-08-01,22,1,1.0,0
431,2016-08-02,23,1,1.0,1
431,2016-08-03,14,1,1.0,2
431,2016-08-03,15,1,1.0,2
431,2016-08-04,15,1,1.0,3
431,2016-08-09,8,1,1.0,1
431,2016-08-09,21,1,1.0,1
431,2016-08-10,18,1,1.0,2
431,2016-08-11,8,1,1.0,3
431,2016-08-13,14,1,1.0,5
431,2016-08-14,15,1,1.0,6
431,2016-08-15,0,1,1.0,0
431,2016-08-15,10,1,1.0,0
431,2016-08-15,11,1,1.0,0
431,2016-08-15,18,1,1.0,0
431,2016-08-16,9,1,1.0,1
431,2016-08-17,19,1,1.0,2
431,2016-08-18,3,1,1.0,3
431,2016-08-19,19,1,1.0,4
431,2016-08-22,17,1,1.0,0
431,2016-08-26,10,1,1.0,4
431,2016-08-28,22,1,1.0,6
431,2016-08-30,21,1,1.0,1
431,2016-09-02,22,1,1.0,4
431,2016-09-08,14,1,1.0,3
431,2016-09-08,21,1,1.0,3
431,2016-09-17,10,1,1.0,5
431,2016-09-20,11,1,1.0,1
431,2016-09-20,19,1,1.0,1
431,2016-09-29,17,1,1.0,3
431,2016-10-05,9,1,1.0,2
432,2016-07-27,16,1,1.0,2
432,2016-08-01,14,1,1.0,0
432,2016-08-08,17,1,1.0,0
432,2016-08-18,17,1,1.0,3
432,2016-09-17,13,1,1.0,5
432,2016-10-26,10,1,1.0,2
434,2016-07-06,17,1,1.0,2
434,2016-08-18,13,1,1.0,3
435,2016-06-26,13,1,1.0,6
435,2016-07-26,21,1,1.0,1
435,2016-08-08,13,1,1.0,0
435,2016-08-08,18,1,1.0,0
435,2016-08-08,19,2,2.0,0
435,2016-08-08,21,1,1.0,0
435,2016-08-14,20,1,1.0,6
435,2016-10-12,22,1,1.0,2
436,2016-07-16,10,1,1.0,5
436,2016-07-16,11,1,1.0,5
436,2016-07-16,22,1,1.0,5
436,2016-07-18,12,1,1.0,0
436,2016-07-18,21,1,1.0,0
436,2016-07-20,20,1,1.0,2
436,2016-07-30,16,1,1.0,5
436,2016-07-31,15,1,1.0,6
436,2016-08-03,19,1,1.0,2
436,2016-08-18,11,1,1.0,3
436,2016-08-19,19,1,1.0,4
436,2016-08-19,22,1,1.0,4
436,2016-09-01,20,1,1.0,3
436,2016-09-21,11,1,1.0,2
436,2016-09-26,13,1,1.0,0
436,2016-10-11,19,1,1.0,1
436,2016-10-20,17,1,1.0,3
436,2016-10-27,9,1,1.0,3
438,2016-08-08,18,1,1.0,0
439,2016-08-02,17,1,1.0,1
439,2016-08-18,18,1,1.0,3
439,2016-08-30,13,1,1.0,1
439,2016-10-04,11,1,1.0,1
439,2016-10-11,11,1,1.0,1
440,2016-08-08,8,1,1.0,0
440,2016-10-01,17,1,1.0,5
441,2016-06-29,14,1,1.0,2
441,2016-08-05,19,1,1.0,4
441,2016-08-08,21,1,1.0,0
441,2016-08-10,11,1,1.0,2
441,2016-08-11,7,1,1.0,3
441,2016-08-17,11,1,1.0,2
441,2016-08-18,12,1,1.0,3
441,2016-08-20,13,1,1.0,5
441,2016-08-27,16,1,1.0,5
441,2016-08-27,18,1,1.0,5
441,2016-08-27,21,1,1.0,5
441,2016-08-28,7,1,1.0,6
441,2016-08-28,10,1,1.0,6
441,2016-08-28,16,1,1.0,6
441,2016-09-08,20,1,1.0,3
441,2016-09-09,21,1,1.0,4
441,2016-09-18,10,1,1.0,6
441,2016-09-28,6,1,1.0,2
442,2016-07-26,11,1,1.0,1
442,2016-08-14,14,1,1.0,6
442,2016-10-31,13,1,1.0,0
444,2016-07-15,7,1,1.0,4
445,2016-09-17,21,1,1.0,5
445,2016-09-28,5,1,1.0,2
445,2016-10-12,13,1,1.0,2
445,2016-10-26,1,1,1.0,2
446,2016-07-02,16,1,1.0,5
446,2016-07-11,10,1,1.0,0
446,2016-07-13,22,1,1.0,2
446,2016-07-24,11,1,1.0,6
446,2016-08-04,17,1,1.0,3
446,2016-08-07,20,1,1.0,6
446,2016-08-08,13,1,1.0,0
446,2016-08-09,8,1,1.0,1
446,2016-08-09,10,1,1.0,1
446,2016-08-12,19,1,1.0,4
446,2016-09-24,19,1,1.0,5
447,2016-08-06,13,1,1.0,5
447,2016-08-14,19,1,1.0,6
447,2016-08-30,15,1,1.0,1
447,2016-10-01,18,1,1.0,5
447,2016-10-12,11,1,1.0,2
447,2016-10-19,8,1,1.0,2
447,2016-10-22,23,1,1.0,5
447,2016-10-30,11,1,1.0,6
447,2016-10-30,20,1,1.0,6
449,2016-08-01,17,1,1.0,0
451,2016-06-22,9,1,1.0,2
451,2016-06-25,10,1,1.0,5
451,2016-06-26,23,1,1.0,6
451,2016-06-30,21,1,1.0,3
451,2016-07-07,21,2,2.0,3
451,2016-07-09,13,1,1.0,5
451,2016-07-11,16,1,1.0,0
451,2016-07-15,22,1,1.0,4
451,2016-07-17,23,1,1.0,6
451,2016-07-18,10,1,1.0,0
451,2016-07-30,22,2,2.0,5
451,2016-08-10,17,1,1.0,2
451,2016-08-13,13,1,1.0,5
451,2016-08-20,12,1,1.0,5
451,2016-09-01,17,1,1.0,3
451,2016-09-05,15,1,1.0,0
451,2016-09-05,23,1,1.0,0
451,2016-09-06,6,1,1.0,1
451,2016-09-06,18,1,1.0,1
451,2016-09-25,13,1,1.0,6
451,2016-09-29,11,1,1.0,3
451,2016-10-04,16,1,1.0,1
451,2016-10-07,10,1,1.0,4
451,2016-10-08,1,1,1.0,5
451,2016-10-10,10,1,1.0,0
451,2016-10-12,11,1,1.0,2
451,2016-10-30,7,1,1.0,6
452,2016-08-08,9,1,1.0,0
452,2016-08-08,11,1,1.0,0
453,2016-06-25,22,1,1.0,5
453,2016-09-20,16,1,1.0,1
454,2016-10-26,18,1,1.0,2
454,2016-10-27,16,1,1.0,3
455,2016-06-27,19,1,1.0,0
455,2016-08-29,18,1,1.0,0
455,2016-09-20,19,1,1.0,1
455,2016-10-06,19,1,1.0,3
455,2016-10-09,21,1,1.0,6
455,2016-10-31,20,1,1.0,0
456,2016-07-28,15,1,1.0,3
456,2016-08-01,12,1,1.0,0
456,2016-08-04,9,1,1.0,3
456,2016-08-04,22,1,1.0,3
456,2016-08-05,18,1,1.0,4
456,2016-08-06,4,1,1.0,5
456,2016-08-06,10,1,1.0,5
456,2016-08-08,19,1,1.0,0
456,2016-08-14,9,1,1.0,6
456,2016-08-14,23,1,1.0,6
456,2016-08-15,10,1,1.0,0
456,2016-08-17,18,1,1.0,2
456,2016-08-24,17,1,1.0,2
456,2016-08-27,18,1,1.0,5
456,2016-09-16,7,1,1.0,4
458,2016-08-03,14,1,1.0,2
458,2016-08-14,15,1,1.0,6
458,2016-10-30,9,1,1.0,6
459,2016-06-28,17,1,1.0,1
459,2016-07-13,15,1,1.0,2
459,2016-07-24,16,1,1.0,6
459,2016-07-31,17,1,1.0,6
459,2016-08-15,7,1,1.0,0
459,2016-08-17,18,1,1.0,2
459,2016-08-18,10,1,1.0,3
459,2016-08-20,19,1,1.0,5
459,2016-08-24,6,1,1.0,2
459,2016-08-26,14,1,1.0,4
459,2016-08-28,7,1,1.0,6
459,2016-09-04,17,1,1.0,6
459,2016-09-09,16,1,1.0,4
459,2016-09-13,18,1,1.0,1
459,2016-09-17,11,1,1.0,5
459,2016-09-23,11,1,1.0,4
459,2016-09-25,15,1,1.0,6
459,2016-10-15,11,1,1.0,5
459,2016-10-19,0,1,1.0,2
459,2016-10-19,16,1,1.0,2
459,2016-10-28,15,1,1.0,4
459,2016-10-30,12,1,1.0,6
460,2016-08-21,12,1,1.0,6
462,2016-07-17,11,1,1.0,6
462,2016-07-19,15,1,1.0,1
462,2016-08-13,12,1,1.0,5
462,2016-08-25,19,1,1.0,3
464,2016-07-01,19,1,1.0,4
464,2016-08-23,17,1,1.0,1
464,2016-09-29,19,1,1.0,3
465,2016-06-24,18,1,1.0,4
465,2016-06-25,2,1,1.0,5
465,2016-06-25,15,1,1.0,5
465,2016-06-26,12,1,1.0,6
465,2016-06-30,8,1,1.0,3
465,2016-06-30,14,1,1.0,3
465,2016-07-08,12,1,1.0,4
465,2016-07-10,11,1,1.0,6
465,2016-07-20,19,1,1.0,2
465,2016-07-26,8,1,1.0,1
465,2016-07-31,18,1,1.0,6
465,2016-08-25,20,1,1.0,3
465,2016-09-07,18,1,1.0,2
465,2016-10-30,14,1,1.0,6
466,2016-07-16,11,1,1.0,5
466,2016-09-16,18,1,1.0,4
467,2016-06-24,22,1,1.0,4
467,2016-07-14,17,1,1.0,3
467,2016-08-01,2,1,1.0,0
467,2016-08-07,9,1,1.0,6
467,2016-09-03,16,1,1.0,5
467,2016-10-06,22,1,1.0,3
467,2016-10-29,10,1,1.0,5
468,2016-06-25,11,1,1.0,5
468,2016-07-12,21,1,1.0,1
468,2016-08-02,18,1,1.0,1
468,2016-08-08,20,1,1.0,0
468,2016-08-10,21,1,1.0,2
468,2016-08-13,7,1,1.0,5
468,2016-08-14,19,1,1.0,6
468,2016-08-21,9,1,1.0,6
468,2016-08-23,1,1,1.0,1
468,2016-08-26,12,1,1.0,4
468,2016-09-01,0,1,1.0,3
468,2016-10-27,10,1,1.0,3
472,2016-06-30,22,1,1.0,3
472,2016-07-09,9,1,1.0,5
472,2016-07-09,20,1,1.0,5
472,2016-07-18,23,1,1.0,0
472,2016-08-06,23,1,1.0,5
472,2016-08-08,12,1,1.0,0
472,2016-08-22,18,1,1.0,0
472,2016-10-18,23,1,1.0,1
474,2016-08-12,17,1,1.0,4
474,2016-08-21,14,1,1.0,6
474,2016-09-22,19,1,1.0,3
475,2016-06-24,10,1,1.0,4
475,2016-07-15,21,1,1.0,4
475,2016-08-28,0,1,1.0,6
475,2016-08-29,9,1,1.0,0
475,2016-09-21,20,1,1.0,2
475,2016-10-27,23,1,1.0,3
476,2016-07-04,1,1,1.0,0
477,2016-07-03,15,1,1.0,6
477,2016-07-16,7,1,1.0,5
477,2016-08-21,9,1,1.0,6
478,2016-08-02,14,1,1.0,1
479,2016-08-08,10,1,1.0,0
480,2016-06-26,8,1,1.0,6
480,2016-06-27,14,1,1.0,0
481,2016-07-11,16,1,1.0,0
482,2016-07-12,13,1,1.0,1
482,2016-08-13,18,1,1.0,5
482,2016-08-15,11,1,1.0,0
482,2016-10-05,12,1,1.0,2
482,2016-10-09,13,1,1.0,6
484,2016-08-31,23,1,1.0,2
487,2016-07-19,4,1,1.0,1
487,2016-10-24,11,1,1.0,0
490,2016-10-12,0,1,1.0,2
490,2016-10-24,22,1,1.0,0
491,2016-07-07,17,1,1.0,3
492,2016-07-07,22,1,1.0,3
492,2016-10-19,20,1,1.0,2
494,2016-07-21,11,1,1.0,3
494,2016-08-06,13,1,1.0,5
494,2016-08-18,16,1,1.0,3
494,2016-08-21,17,1,1.0,6
494,2016-08-22,2,1,1.0,0
494,2016-08-24,19,1,1.0,2
494,2016-09-11,19,1,1.0,6
494,2016-10-22,9,1,1.0,5
496,2016-10-11,1,1,1.0,1
496,2016-10-21,14,1,1.0,4
497,2016-09-11,15,1,1.0,6
497,2016-09-14,9,1,1.0,2
497,2016-09-14,12,1,1.0,2
497,2016-09-23,12,1,1.0,4
497,2016-10-02,14,1,1.0,6
497,2016-10-29,17,1,1.0,5
499,2016-06-23,10,1,1.0,3
499,2016-08-06,17,1,1.0,5
499,2016-08-17,21,1,1.0,2
499,2016-08-27,22,1,1.0,5
499,2016-09-23,18,1,1.0,4
500,2016-06-25,11,2,2.0,5
500,2016-07-09,13,1,1.0,5
500,2016-08-06,12,1,1.0,5
500,2016-09-20,17,1,1.0,1
500,2016-10-03,6,1,1.0,0
500,2016-10-10,16,1,1.0,0
500,2016-10-10,22,1,1.0,0
500,2016-10-19,20,1,1.0,2
500,2016-10-22,8,1,1.0,5
500,2016-10-22,9,1,1.0,5
500,2016-10-22,16,1,1.0,5
500,2016-10-31,13,1,1.0,0
501,2016-07-14,19,1,1.0,3
502,2016-08-12,16,1,1.0,4
502,2016-09-15,18,1,1.0,3
502,2016-09-20,16,1,1.0,1
502,2016-09-25,17,1,1.0,6
502,2016-09-29,18,1,1.0,3
502,2016-10-22,7,1,1.0,5
503,2016-07-01,12,1,1.0,4
503,2016-07-02,18,1,1.0,5
503,2016-07-08,15,1,1.0,4
503,2016-07-20,12,1,1.0,2
503,2016-08-11,11,1,1.0,3
503,2016-08-12,10,1,1.0,4
503,2016-08-17,11,1,1.0,2
503,2016-09-03,10,1,1.0,5
503,2016-09-23,18,1,1.0,4
504,2016-08-08,9,1,1.0,0
504,2016-08-10,10,1,1.0,2
505,2016-08-19,13,1,1.0,4
506,2016-10-14,11,1,1.0,4
506,2016-10-20,13,1,1.0,3
507,2016-06-30,9,1,1.0,3
509,2016-07-03,12,1,1.0,6
509,2016-08-26,9,1,1.0,4
509,2016-09-29,10,1,1.0,3
509,2016-09-29,11,1,1.0,3
509,2016-10-10,16,1,1.0,0
509,2016-10-15,11,1,1.0,5
511,2016-06-25,10,1,1.0,5
511,2016-07-03,17,1,1.0,6
511,2016-08-09,15,1,1.0,1
511,2016-08-12,13,1,1.0,4
511,2016-08-14,21,1,1.0,6
511,2016-08-22,18,1,1.0,0
511,2016-08-26,9,1,1.0,4
511,2016-08-27,12,1,1.0,5
511,2016-08-27,17,1,1.0,5
511,2016-10-16,18,1,1.0,6
511,2016-10-24,20,1,1.0,0
514,2016-07-16,22,1,1.0,5
517,2016-06-22,23,1,1.0,2
517,2016-07-12,21,1,1.0,1
517,2016-08-08,10,1,1.0,0
517,2016-08-08,12,1,1.0,0
517,2016-08-08,17,1,1.0,0
517,2016-08-10,11,1,1.0,2
517,2016-08-22,23,1,1.0,0
517,2016-08-31,18,1,1.0,2
517,2016-08-31,21,1,1.0,2
517,2016-09-01,21,1,1.0,3
517,2016-09-11,14,1,1.0,6
517,2016-09-16,10,1,1.0,4
517,2016-09-16,18,1,1.0,4
517,2016-09-30,7,1,1.0,4
517,2016-10-07,13,1,1.0,4
517,2016-10-08,15,1,1.0,5
517,2016-10-12,13,1,1.0,2
518,2016-10-12,18,1,1.0,2
519,2016-06-24,9,1,1.0,4
519,2016-07-01,12,1,1.0,4
519,2016-07-04,16,1,1.0,0
519,2016-07-31,2,1,1.0,6
519,2016-08-01,14,1,1.0,0
519,2016-08-02,14,1,1.0,1
519,2016-08-05,0,1,1.0,4
519,2016-08-08,16,1,1.0,0
519,2016-08-08,23,1,1.0,0
519,2016-08-11,21,1,1.0,3
519,2016-09-02,21,1,1.0,4
519,2016-09-04,18,1,1.0,6
519,2016-09-07,22,1,1.0,2
519,2016-09-25,0,1,1.0,6
520,2016-06-28,7,1,1.0,1
520,2016-07-21,19,1,1.0,3
520,2016-08-11,6,1,1.0,3
520,2016-08-17,14,1,1.0,2
520,2016-09-02,16,1,1.0,4
520,2016-09-16,6,1,1.0,4
520,2016-10-12,10,1,1.0,2
521,2016-08-02,15,1,1.0,1
521,2016-08-05,12,1,1.0,4
521,2016-08-17,13,1,1.0,2
521,2016-08-20,10,1,1.0,5
521,2016-08-24,9,1,1.0,2
521,2016-08-30,14,1,1.0,1
521,2016-09-04,11,1,1.0,6
521,2016-09-18,18,1,1.0,6
522,2016-06-22,16,1,1.0,2
522,2016-06-23,11,1,1.0,3
522,2016-06-24,17,1,1.0,4
522,2016-06-27,19,1,1.0,0
522,2016-07-19,18,1,1.0,1
522,2016-07-28,16,1,1.0,3
522,2016-08-17,13,1,1.0,2
522,2016-08-19,19,1,1.0,4
522,2016-08-29,11,1,1.0,0
522,2016-09-05,23,1,1.0,0
522,2016-09-16,18,1,1.0,4
522,2016-10-01,17,1,1.0,5
522,2016-10-10,12,1,1.0,0
522,2016-10-12,19,1,1.0,2
522,2016-10-20,15,1,1.0,3
522,2016-10-27,19,1,1.0,3
522,2016-10-29,21,1,1.0,5
522,2016-10-30,13,1,1.0,6
523,2016-07-19,10,1,1.0,1
523,2016-08-17,11,1,1.0,2
523,2016-09-25,12,1,1.0,6
523,2016-10-12,20,1,1.0,2
525,2016-09-12,22,1,1.0,0
526,2016-06-22,22,1,1.0,2
526,2016-06-29,22,1,1.0,2
526,2016-07-01,16,2,2.0,4
526,2016-07-17,13,1,1.0,6
526,2016-07-27,8,1,1.0,2
526,2016-08-04,7,1,1.0,3
526,2016-08-07,12,1,1.0,6
526,2016-08-11,18,1,1.0,3
526,2016-08-11,23,1,1.0,3
526,2016-08-15,10,1,1.0,0
526,2016-09-04,15,1,1.0,6
526,2016-10-02,19,1,1.0,6
526,2016-10-26,17,1,1.0,2
527,2016-06-28,22,1,1.0,1
527,2016-08-06,17,1,1.0,5
528,2016-06-25,11,1,1.0,5
528,2016-06-25,12,1,1.0,5
528,2016-06-25,15,1,1.0,5
528,2016-07-24,17,1,1.0,6
528,2016-07-24,19,1,1.0,6
528,2016-08-22,6,1,1.0,0
528,2016-09-07,13,1,1.0,2
528,2016-09-30,16,1,1.0,4
528,2016-10-03,8,1,1.0,0
528,2016-10-15,19,1,1.0,5
529,2016-09-10,12,1,1.0,5
529,2016-10-29,15,1,1.0,5
530,2016-07-05,23,1,1.0,1
530,2016-08-23,11,1,1.0,1
530,2016-09-01,11,1,1.0,3
530,2016-10-11,13,1,1.0,1
531,2016-06-25,15,1,1.0,5
531,2016-06-27,13,1,1.0,0
531,2016-06-28,18,1,1.0,1
531,2016-07-02,17,1,1.0,5
531,2016-08-09,13,1,1.0,1
531,2016-08-13,19,1,1.0,5
531,2016-09-21,15,1,1.0,2
531,2016-10-03,22,1,1.0,0
534,2016-07-17,15,1,1.0,6
534,2016-08-08,10,1,1.0,0
534,2016-08-11,11,1,1.0,3
534,2016-08-22,15,1,1.0,0
534,2016-09-26,8,1,1.0,0
535,2016-08-08,14,1,1.0,0
537,2016-07-01,5,1,1.0,4
537,2016-07-01,11,1,1.0,4
537,2016-07-14,11,1,1.0,3
537,2016-07-18,9,1,1.0,0
537,2016-07-23,14,1,1.0,5
537,2016-08-05,13,1,1.0,4
537,2016-08-07,14,1,1.0,6
537,2016-08-08,16,1,1.0,0
537,2016-08-08,20,1,1.0,0
537,2016-08-13,13,1,1.0,5
537,2016-08-16,16,1,1.0,1
537,2016-08-23,17,1,1.0,1
537,2016-08-24,10,1,1.0,2
537,2016-08-29,12,1,1.0,0
537,2016-09-13,10,1,1.0,1
537,2016-09-13,17,1,1.0,1
537,2016-10-08,0,1,1.0,5
537,2016-10-11,12,1,1.0,1
537,2016-10-12,10,1,1.0,2
537,2016-10-16,10,1,1.0,6
539,2016-07-12,11,1,1.0,1
539,2016-07-16,23,1,1.0,5
539,2016-07-18,22,1,1.0,0
539,2016-07-21,10,1,1.0,3
539,2016-07-21,12,1,1.0,3
539,2016-07-21,19,1,1.0,3
539,2016-07-21,20,1,1.0,3
539,2016-07-24,17,1,1.0,6
539,2016-07-26,10,1,1.0,1
539,2016-07-28,14,1,1.0,3
539,2016-08-01,7,1,1.0,0
539,2016-08-03,22,1,1.0,2
539,2016-08-07,13,1,1.0,6
539,2016-08-09,8,1,1.0,1
539,2016-08-14,14,1,1.0,6
539,2016-08-17,20,1,1.0,2
539,2016-09-02,0,1,1.0,4
539,2016-09-03,20,1,1.0,5
539,2016-09-11,16,1,1.0,6
539,2016-09-12,11,1,1.0,0
539,2016-09-17,21,1,1.0,5
539,2016-09-28,17,1,1.0,2
541,2016-07-17,7,1,1.0,6
541,2016-08-08,20,1,1.0,0
541,2016-09-08,10,1,1.0,3
541,2016-10-14,14,1,1.0,4
543,2016-10-16,17,1,1.0,6
544,2016-06-25,18,1,1.0,5
544,2016-09-04,18,1,1.0,6
544,2016-10-11,21,1,1.0,1
544,2016-10-17,22,1,1.0,0
545,2016-08-01,20,1,1.0,0
546,2016-06-29,21,1,1.0,2
546,2016-08-07,10,1,1.0,6
546,2016-08-17,18,1,1.0,2
546,2016-08-22,23,1,1.0,0
546,2016-09-01,9,1,1.0,3
546,2016-09-12,20,1,1.0,0
546,2016-10-11,9,1,1.0,1
548,2016-08-09,18,1,1.0,1
548,2016-08-09,23,1,1.0,1
548,2016-08-10,23,1,1.0,2
548,2016-08-11,10,1,1.0,3
549,2016-07-09,14,1,1.0,5
549,2016-10-22,9,1,1.0,5
549,2016-10-29,23,1,1.0,5
550,2016-08-01,15,1,1.0,0
551,2016-07-29,15,1,1.0,4
551,2016-10-15,12,1,1.0,5
552,2016-07-26,10,1,1.0,1
552,2016-10-20,19,1,1.0,3
553,2016-08-08,8,1,1.0,0
553,2016-08-08,13,1,1.0,0
554,2016-07-20,19,1,1.0,2
554,2016-07-24,17,1,1.0,6
554,2016-07-28,18,1,1.0,3
554,2016-08-07,19,1,1.0,6
554,2016-08-29,15,1,1.0,0
554,2016-10-05,10,1,1.0,2
554,2016-10-13,17,1,1.0,3
554,2016-10-15,10,1,1.0,5
555,2016-08-11,21,1,1.0,3
556,2016-08-27,20,1,1.0,5
557,2016-07-21,21,1,1.0,3
557,2016-08-12,22,1,1.0,4
557,2016-08-17,23,1,1.0,2
557,2016-08-24,12,1,1.0,2
557,2016-08-28,23,1,1.0,6
557,2016-10-10,17,1,1.0,0
559,2016-07-05,8,1,1.0,1
559,2016-07-06,10,1,1.0,2
559,2016-07-20,16,1,1.0,2
559,2016-07-29,22,1,1.0,4
559,2016-09-04,11,1,1.0,6
559,2016-10-10,14,1,1.0,0
560,2016-08-13,9,1,1.0,5
560,2016-10-08,15,1,1.0,5
560,2016-10-16,17,1,1.0,6
560,2016-10-19,9,1,1.0,2
560,2016-10-20,23,1,1.0,3
563,2016-07-16,19,1,1.0,5
563,2016-07-17,17,1,1.0,6
563,2016-07-29,20,1,1.0,4
563,2016-08-01,13,1,1.0,0
563,2016-08-20,23,1,1.0,5
563,2016-08-30,17,1,1.0,1
563,2016-09-05,17,1,1.0,0
563,2016-09-15,3,1,1.0,3
563,2016-10-06,9,1,1.0,3
563,2016-10-19,15,1,1.0,2
564,2016-06-22,19,1,1.0,2
564,2016-06-29,17,1,1.0,2
564,2016-07-17,18,1,1.0,6
564,2016-07-21,16,1,1.0,3
564,2016-08-11,14,1,1.0,3
564,2016-08-13,10,1,1.0,5
564,2016-08-13,20,1,1.0,5
564,2016-08-18,14,1,1.0,3
564,2016-08-20,18,1,1.0,5
564,2016-08-21,12,1,1.0,6
564,2016-09-11,19,1,1.0,6
564,2016-09-24,13,1,1.0,5
564,2016-09-24,16,1,1.0,5
564,2016-10-02,21,1,1.0,6
564,2016-10-05,8,1,1.0,2
565,2016-07-05,11,1,1.0,1
565,2016-07-28,2,1,1.0,3
565,2016-08-02,8,1,1.0,1
565,2016-08-02,20,1,1.0,1
565,2016-08-02,21,2,2.0,1
565,2016-08-04,8,1,1.0,3
565,2016-08-05,9,1,1.0,4
565,2016-08-08,13,2,2.0,0
565,2016-08-15,20,1,1.0,0
565,2016-08-17,22,1,1.0,2
565,2016-08-21,15,1,1.0,6
565,2016-08-29,11,1,1.0,0
565,2016-09-11,11,1,1.0,6
566,2016-06-26,22,1,1.0,6
566,2016-08-07,8,1,1.0,6
568,2016-06-27,15,1,1.0,0
568,2016-07-20,19,1,1.0,2
568,2016-08-03,20,1,1.0,2
568,2016-09-02,20,1,1.0,4
568,2016-10-09,13,1,1.0,6
568,2016-10-21,7,1,1.0,4
568,2016-10-31,21,1,1.0,0
569,2016-06-24,0,1,1.0,4
570,2016-07-16,16,1,1.0,5
